L-I,new information decomposition works when organic substances break down nonliving more simple organic matter foxes deers etc this process helps ecosystems by turning organic matter into enerygy for other plants to grow in soil fungi bacteria and insects are the ones who do this process they're called decomposers
L-I,new information fungi like mushrooms midew andtoadtools are not plants they dont have chorophyllso they cant make their own food fungi release enzymes that decompose dead plants and animals
L-I,new information segmentation can help the earthwormmove each segment or section has muscles and bristles called setae the bristles or setae help anchor and control the wormwhenmoving through soil the bristles hold a section of the wormfirmly into the ground while the other part of the body protrudes forward here's a picture of what i'm trying to explain image kf6 rit albany edu attachments 5b87586745b8a02554df72de 5bcde679e196dc4872d2ce92 1 mating_worms gif
L-I,new information after what bill said plants are producers and animals that eat plants are herbivores when herbivores eat the plant that plant that has stored energy that goes into an animal willthen the animal have energy as well an animal that eats a herbivore is called a carnivore the energy will go into the carnivore when animals die there is something called decomposers which take the energy from the animal and put it in the soil for new plants to grow there this is called a food web quote from bill nye the science guy food is fuel and energy varsha's add on information
L-I,putting our knowledge together in each ant family ant hill there is one queen ant the queen ant gives birth to babies when the baby ants are born they are usally white as they grow up they turn black thousands and thousands ofants live in one ant hill like an apartment ants eat sweet fruits and other sweet things there are many different kinds of ants ants live everywhere
L-I,"table id=""keywordresulttab1"" width=""100%"" tbody tr td colspan=""2"" the biggest plants on the planet trees offer shade and wood we make paper rubber and even medicines from trees we pick fruit and nuts from trees find out how trees help filter air and water discover how trees protect farms and rivers the leaves of deciduous trees change color when they stop making chlorophyll conifers have needles that stay green the seeds of deciduous trees are in the fruit but the seeds of conifers are in cones formed each year tree rings are based on the weather forests are being cut down to make room for farms and factories td tr tr td td tr tbody table"
L-I,"ants can carry dirt on their back like when they carry food ant hills has lots of rooms like one of the room is where the queen lives and lays eggs if there is no queen ant but there is a ""king ant"" which is not a tig maybe the ""king ant"" leads their ant colonie to another ant colonie where that ant colonie has a queen"
L-I,bigger animals in the food chain kill smaller animals but smaller animals can kill bigger animals say if there in a pack then they could take down a bigger animal i think fish don’t need air to breath because they have some kind of organe in there body that lets them breath in water and have no need for airscientific methods are ways of making there questions better then they were before science should real step up its game by doing other things the courtyard interactions the courtyard interactions and i have been focusing on is the apple tree changing during each season is the tree dead will it have its leaves again the courtyard has a lot of dying stuff including trees animals and grass and plants scientists are working on a solution so plants don't die in the winter i hope it happens why and how do the animales get in the cortyard stop following me i want to be alone
L-I,endoplasmic reticulum er the endoplamic reticulumis an extensive network of membranes composed of both regions with ribosomes rough er and regions without ribosomes smooth er the er synthesizes proteinsand lipids golgi complex this organelle is responsible for manufacturing storing and shipping certain cellular products including proteins mictotubules these hollow rods function primarily to help support and shape the cell they are important for chromosomemovement in mitosisand mieosis as well as cytosol movement within a cell mitochondria mitochondria generate energy for the cell by converting glucose produced by photosynthesis and oxygen to atp this process is known as respiration nucleus the nucleus is a membranebound structure that contains the cell's hereditary information dna nucleolus this structure within the nucleus helps in the synthesis of ribosomes nucleopore these tiny holes within the nuclear membrane allow nucleic acidsand proteinsto move into and out of the nucleus
L-I,fruits vegetables and flowers come from plants plants include ferns and mosses but not mushrooms they live in soil water or even the air leaves have something inside that can turn sunlight into food flowers and pollen are needed for plants to make fruit and seeds the sweet smell of flowers attracts bees and butterflies to spread pollen to other flowers the bugs drink the nectar and the pollen sticks to them find out how plants help us survive
L-I,groups of ants are called coloniessome ants are so small a person can barely see themsome ants eat small animals some insects and some plants and more foodsants are soocial insects
L-I,hello i am timmy and i learned about coyotes position in the food web coyotes are the top predators in the pine bush ecosystem and will eat deer rabbits rodents chipmunks carrion and much more coyotes will also eat berries and fruit if they need to but they mostly eat meat
L-I,i have learned that moss detaches from the thing it's on when it's going to start to die i know from my experiment of takeing detached moss and putting it into good soil after a few of days it was no longer detachable
L-I,i think you miss understood this is the mosse´s spores perpuse mosses reproduce using spores not seeds and have no flowers moss gametophytes have stems which may be simple orbranchedand upright or prostrate their leaves are simple usually only a single layer of cells with no internal air spaces often with thicker midribs
L-I,"image kf6 rit albany edu attachments 5b87586745b8a02554df72de 5bb26bbf502a7223616cd316 1 220pxpentatomidae__halyomorpha_halys001 jpg&lt the dusky stink bug my theory is the bug uses its colors to camoflouge itself so it wont be eaten this theory cannot explain why this bug has designs on it's back new information insect called dusky stink bug ________________________________________________________________________________________10 1 18 new information stink bug is herbivore and a stink bug will bite if it feels threatened ________________________________________________________________________________________10 2 18 new information stink bugs stink when killed crushed ""molested"" a stink bug stinks as a defensive act to prevent any threat to their lives the stink also invites its friends to come to its territory ________________________________________________________________________________________10 3 28 new information the dusky stink bug is naturally found ineastern north america like all stink bugs this bug has sharp sholders and a hard shell thats why it is relatively hard to crush them ________________________________________________________________________________________10 4 18 new information stink bugs also hunt beetle larvaeor caterpillars ________________________________________________________________________________________ here is where i get my new info stinkbugsguide net facts htm link stinkbugsguide net facts htm stopbmsb org stinkbugbasics lookalikeinsects link stopbmsb org stinkbugbasics lookalikeinsects wonderopolis org wonder whydostinkbugsstink link wonderopolis org wonder whydostinkbugsstink"
L-I,peroxisomes peroxisomes are tiny single membrane bound structures that contain enzymes which produce hydrogen peroxide as a byproduct these structures are involved in plant processes such as photorespiration plasmodesmata these pores or channels are found between plant cell walls and allow molecules and communication signals to pass between individual plant cells ribosomes consisting of rnaand proteins ribosomes are responsible for protein assembly they can be found either attached to the rough er or free in the cytoplasm vacuole this plant cell organelle provides support for and participates in a variety of cellular functions including storage detoxification protection and growth when a plant cell matures it typically contains one large liquidfilled vacuole
L-I,plants need carbon dioxide sunlight and water for photosynthesis photosynthesis is how the plant makes oxygen and food
L-I,plantshave only three tissue types dermal ground and vascular dermal tissue covers the outer surface of herbaceousplants vascular tissue includes xylem phloem parenchyma and cambium cells two views of thestructureof the root and root meristemby elena delrio
L-I,some trees change color and die during the cold weather in the fall and in winter but some of them like the tall green tree and pine trees now you know why pine trees are christmas trees also it would be a little weird if you hang ornaments on deciduous trees deciduous trees are those trees that chane color in the winter and die
L-I,the following are examples of structures and organelles that can be found in typical plantcells cell plasma membrane this thin semipermeable membrane surrounds the cytoplasm of a cell enclosing its contents cell wall this rigid outer covering of the cell protects the plant cell and gives it shape chloroplast chloroplasts are the sites of photosynthsisin a plant cell they contain chlorophyll a green pigment that absorbs energy from sunlight cytoplasm the gellike substance within the cell membrane is known as cytoplasm it contains water enzymes salts organelles and various organic molecules cytoskeleton this network of fibers throughout the cytoplasm helps the cell maintain its shape and gives support to the cell
L-I,"the information i have learned is all from brainpop new information there are over 12 000 species of ants many species have different behaviors i have also learned the ""exoskeleton"" around the ant protects the ant but it also helps the ant move about my final thing i learned was that male ants are called ""drones"" and their only job is to mate with the queen to create eggs afterwords they die"
L-I,why do trees need sunlight and water trees plants needs sunlight and water because**plants need waterandsunto make their own food energy photosynthesis the food that they make is sugar they make it on leaves plants also needs soil another fact * air can transport pollen and seeds fromplantsso that newplantscan grow image image shutterstock com imagevector diagramshowingprocessphotosynthesisillustration260nw563007307 jpgwe need water for roots some extra information are that leaves also give oxygen so if ther ewere no plants we would not have hair or anything so the only thing that helps us are motly improtantly plants
L-I,new information when a ant is born it is whiteand it gets it color when it gets older
L-I,missing link moss can only grow in a clean enviroment moss can't grow if there is pollution
L-I,a better theory ants do not just find th hills
L-I,my theory a grasshoppers thorax is really big
L-I,my theory grasshoppers are one of the most unic insectson the planet
L-I,new information ants are born with wings and when some ants get older there wings fall of
L-I,new information ants do not find the hills they build them with dirt but i am not sure how they build them i am pretty sure they work together to build it i will have to find that out
L-I,new information ants have three main body parts the head the thorax and the abdomen
L-I,new information ants live in groups called colonies
L-I,new information ants love fruit and eneything sweet
L-I,new information ants work togther to do a ot of things like build ant hills ants bodys are devided into three main parts the head the thorax and the abdomen
L-I,new information every living thing has energy
L-I,new information grasshoppers really have sixlegs
L-I,new information if a ant is feed the right food it will become a queen ants
L-I,new information if baby ants eat the right food they can turn into the queen
L-I,new information is i know that moss has very tiny thin roots i think because when i pick up moss i can't even see the roots of the moss
L-I,new information is that worms in the courtyard only come out when you lift some thing wet or when it rains then when the rain comes the worms come up from out of the dirt and i know i hav seen it
L-I,"new information moss grows and spreads called ""spores "" they're special reproductive cells that grow on moss since the spores are very light the wind blows th spores away creating more moss"
L-I,new information mosses and ferns are eukaryotic which means they have nucleus they also contain cell walls made of cellouse a fibrous and tough material
L-I,new information newly hatched eggs become slaves and only queens can lay eggs
L-I,new information queen bess lay the eggs
L-I,new information the mosquitos can spred a deathly illness though so if you see a moquito sucking out someone's blood kill it
L-I,new information there are over 12 000 kinds of ants males have wings females don't have wings and when the queen dies the colony falls apart
L-I,new information when an ant builds a ant hill they make tunnelsin they ants hill like rooms
L-I,new information when it's cold ants sleep through the winter they can be frozen without harm ants also move their colonies deeper below the frost line ants also can sleep in logs and stumps
L-I,new information ants bodys are divided into 3 main parts head thorax and abdomen
L-I,new information some trees are very slow and takes 20 to30 years some reach to full size 1015 years it's growth depends on what type of tree it is
L-I,putting our knowledge together ants sleep in the winter they dig their colonies deeper below the frost line and can be frozen without harm
L-I,anthills can shelter thousands o ant
L-I,a baby female ant eats special food and becomes a queen
L-I,a mousqutio is a arachnid so is a scopein and a spider
L-I,a small flowerless green plant of the divisionbryophyta which comprises the mosses and liverworts
L-I,a swarm of army ants can kill 100 000 insects spiders and even small animals in a day
L-I,abiotic and biotic are other words for nonliving and living
L-I,ad a midrib is alarge strengthened vein along the midline of a leaf
L-I,adark greencolour with a tint ofyellow like that of moss darkmoss greencolour a pale greyishgreencolor like that of lichen
L-I,ant h hills are non living
L-I,ant hills are made of dirt clay and some times pine nedles
L-I,ant hills are nonliving
L-I,ant hills are nonliving things people
L-I,ant hills can also be built out of sand
L-I,ant might more than one at a time
L-I,anthills are nonliving
L-I,anthony mosquitos also kill the most people yearly out of any animal in the world
L-I,ants are a very light color when they hatch from the egg but they grow darker as they get older
L-I,ants eat fruity stuff like fruit and other stuff
L-I,ants eat worms
L-I,ants has recepters whitch could detect food or danger
L-I,ants have been around sens the cretaceous period
L-I,ants love sweet things such as fruit
L-I,ants make there ant hills out oit of dirtand make a hole
L-I,ants used ant hills for bad weather they alos used it for store food in ant hills
L-I,ants will also eat threr ownkind whe the die
L-I,are all beehives edible
L-I,are all beehives eteble
L-I,baby ants are light colored when they are babys and when they get older they get darker
L-I,beehives ar nonliving
L-I,beehives are nonliving the bees just live in which does not make the beehive living
L-I,bees polinate flowers for other animals and us
L-I,brydie wolves do not live in the pine bush they live in canada and the western us
L-I,bryophyte is a moss
L-I,daddy long legs areopilione not spiders
L-I,did you know that ants have been on earth sens dinasors and survived the ice age
L-I,dont let ants out and with a parant you can do experiments
L-I,flora and i am doing a experiment with moss we put moss that was half way dead in a cup filled with dirt inside the cup there is a plant which was detached from the ground with it's roots and we water it every 3 of 4 days
L-I,grass hopers have 6 legs check your work please thanx
L-I,i already know that queen ants are made by eating a spcific type of foodweet food
L-I,i don't know but lets both do some esearch and we'll figure it out
L-I,i found a video of a tree that grows 40 diffrent stone fruits the the way the man who made the tree was he got a branch from each fruit tree and put them together with plastic wrap and it took 3 years for the tree to grow and it growd all by itself
L-I,i have to say that penguins can't fly ecause there only home is the artic and they have to stay there also because they where built for the artic to
L-I,i just found out that the plants take in co2 and let out oxegen which is what we breath in
L-I,i just found out they give off oxegen into the air which is what we breath in
L-I,i learned that there are different types of air poulltion can effect different people like in the video i saw ittold me that there are air types that are hazordus and can be very harmful
L-I,i learned that there are over 22 000 different types of moss but we mostly see here in ny fire moss and ceratodon purpureus moss
L-I,i now have found ut that they also use co2 to make there sugar to
L-I,i think that they have what they need they have food water and sun
L-I,i told you you have to do a 2 finger click when you do that you have to click the open link to new tab
L-I,iagree wit you spores are microscopic
L-I,in science we planted beans on 11 31 now it is 12 3 and there was no progress then i looked up how long will it take so my theory is that on 12 7 or 12 10 it will show some progress
L-I,inoticed that after the leaves change color the enregy is no longer getting produced so that could be a reason they fall off
L-I,it's a seedless plant it has spores
L-I,know i know why mosquito bites itch so much mosquitos are so annoying the itchyness can last for so long when the real bit part is only a few seconds mosquitos
L-I,looked like the start of a bee hive
L-I,mosquito bites can be so powerfull that they can crush blood vesls
L-I,mosswith nearly10 000 species liverworts phylum marchantiophyta account for approximately6 000 species and hornwort phylum anthocerotophyta species number about 200 by brenna stephens
L-I,moss can grow anywhere even on trees and rocks
L-I,moss dosent just grow on trees it wiil grow on most things if it has moisture it will grow
L-I,moss forms by the little seeds that are let go by the moss
L-I,moss grows in cool and wet conditions and the moss groes back every spring after winter
L-I,moss spores spread onto certain things and they need sun and water to help them grow my theory my theory my theory my theory putting our knowledge together
L-I,o think that peguins need feathers to keep themselves warm
L-I,ok shreyas thanks for the advice
L-I,ok so ehhhhhhhh i love the advice thanks i'll reasearch more i promise
L-I,okay so ehhhhh
L-I,rhizoids attach the moss on whatever it's growing on
L-I,rivers are just lots of streams joined together
L-I,small animals and insects live in moss
L-I,snowflakes form depend on the tempreture of the air warmer simple formcolder complex form
L-I,so far what i know is that rain after it gets dehydrated it creates mud and later after thats done it creates soil
L-I,soil and paper towel have some progress it's 12 7 and we hve some progress the others have nothing so far i hope next week on 12 10 there will be more progress
L-I,some ants build there ant hills by weaving leaves togther
L-I,spores carried by wind spread the moss
L-I,spores carried by wind they also need a little moisture
L-I,squirels are fat
L-I,sqwirls and chipmunks live in trees
L-I,thats not how you spell grasshoppers or info check this bill thanks
L-I,the animals and insects that live in the courtyard are mainly birds bees grasshoppers ants and antholes and possibly some arachnids
L-I,the answer is the sun pushes the air on our body and they call it wind
L-I,the bit ecan be deadly pisonis
L-I,the mosquito is just trying to get food
L-I,the moss will eventually all die at least therse a 50%50 chance that it will
L-I,the need the sun for giving them nutriens
L-I,the queen ant lays all the eggs
L-I,the raise of the sun are so powerful that even some of jupiter the raise feeds all of the producers and animals
L-I,the trees get nutrious y the water feeding the roots and the sun
L-I,theere is millions of ants thats how
L-I,there are a billon ants in a ant hill
L-I,there are alot more then a thousand ant holes on earth more like billions of ant hills
L-I,there are two types of fresh water hard and soft hard water has lots of metals soft water has no minerals
L-I,there can be thousand of ants in one ant hill with ony one queen
L-I,there is a grass called perennial fountain grasspennisetum alopecuroides
L-I,there is an ornamental grass called feather reed grass calamagrostis acutiflora and it is from 3 to 5 feet tall and it has a lot of flowers
L-I,there may be food in the tree
L-I,there may be thousands of ant holes
L-I,they have sounds that they make
L-I,they lay thousends of eggs a day
L-I,they make it so bees can live in them
L-I,they mix blobs of silk with water to make webs
L-I,they need moisture and shade to grow
L-I,titariomyrma gigantuem size 6 cmmonomarium pharaonis size 2 mm🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜
L-I,today is the 10th of dec there is a little progress the beans are swealing like crazy i'm going to continue my work and keep checking and write more on those days
L-I,when i watched a brain pop video i learned that seedless plants have spores spores are kind of like the seeds for seedless plant exept they´re microscphic
L-I,yes exactly thank you its also made from sand and pine nedles
L-I,you also need co2 for photosynthesis
L-I,you should make a biger quashtion because you could just serch that up and mabey you can wach that brain pop video
L-I,you should make your question longer because bees live 122 to 152 days or early bumblebees can live 28 days
L-I,ω soil is a wonder and i've never heard of white soil and anyway soil is used for many things like plants chipmuncks and people
L-IS,i need to understand
L-IS,my theory
L-IS,this theory cannot explain why animals
L-IS,i agree with you too
L-IS,i dont know
L-IS,so dark
L-IS,testing this
L-Q,i need to understand are ant hills living or noliving
L-Q,i need to understand are ant hills alive
L-Q,i need to understand how ants build ant hills do they help other ants build ant hills or do they make them all alone
L-Q,i need to understand how did are ecosystem start
L-Q,i need to understand how do ants build ant hills
L-Q,i need to understand how we feel air but we can't see it
L-Q,i need to understand if a femail ant can become a queen be from eating the right food then what happes if a mail eats the right food
L-Q,i need to understand if the sun is so far away how can we still feel the hotness of the sun
L-Q,i need to understand that what is the thing that makes the air push on our body
L-Q,i need to understand the evidence of how moss is fuzzy my theory
L-Q,i need to understand what is the yellow tanish stuff that kind of looks like roots or ginger so i smelled it and it smelled like fresh grass and kind of like garlic
L-Q,i need to understand why we are not able to see air we feel it why can't we see it
L-Q,"i need to understand ""why do some catepillars have fur kind of suff "" image kf6 rit albany edu manual_assets kf4images iconnoteunreadothr gif""my wondering by shreyas srivastav"" link contribution 5bb64dcb502a7223616d129e by shreyas srivastav"
L-Q,are ornamental grasses found all over the world 😐
L-Q,did you know that there is a queen ant
L-Q,do ants have love ♡
L-Q,do ants sleep do they go into hibernation
L-Q,do plants eat sunlight
L-Q,do venomous and poisonous animals eat each other if they do do they still live
L-Q,does weather do anything to the ecosyestems
L-Q,dose anyone have any good experaments ☺
L-Q,how are animals so social and work together what are their strategies
L-Q,how deos moss plants eat thier food
L-Q,how did you get this
L-Q,how do animals get into the court yard
L-Q,how do ants build ant hills or do other anamils build
L-Q,how do spiders climd walls
L-Q,how do spiders spin weds
L-Q,how do the rocks get into our courtyard
L-Q,how do tree's grow why does it need water and sunlight how many days does it take for a tree to grow does it matter if its a different type of tree
L-Q,how does air poulition effect people
L-Q,how does sunlight help living things
L-Q,how does the white soil interact with plants
L-Q,how dose the sun help and what dose it do to hel our eco sistme
L-Q,how long can a queen bee live
L-Q,how long can bees live in there lifetime
L-Q,how long do ants live
L-Q,how was white soil created
L-Q,i definitey agree with this but are they strong enough too crush 10 or more
L-Q,i have a new theroy about how ants build their houses i think they could possibaly push sand mud dirt to were they want the anthills
L-Q,i wonder how they get the blood out
L-Q,i wonder if a big flower like a sunflower can grow in a small spacefrom sienna my theory is no it cant
L-Q,i'm learning about the diffrence between air does the air in the adirondack mountains have more or less carbon dixoide then the air in nyc
L-Q,i'm wondering if some stomich acids are emzins yes i know i spelled that wrong
L-Q,if animals don't change their fur for the season then what will happen
L-Q,if the animals in the ges courtyard had a harsh storm that flooded the area how would the survive
L-Q,if you put carbon dioxid in a cup with a plant you know it will go back to blue but if you dont put a plant in will it still go back to blue
L-Q,im lerning aboute the pine barrens in guilderland and how dose the prescribed burns help the pine barrens
L-Q,im wondering how frogs\todes live in this environment pluse how do thise tad poles live here and what wants them to live here mabey they think this is a miny lake
L-Q,in the court yard the apple tree is tilted did it gorw like that
L-Q,in the courtyard why is the apple tree tilted or did grow tilted
L-Q,is bateria an animal
L-Q,my first question was why are some plants bad to touch but my question now is if some plants are good to touch and eat then why are some plants poisionous
L-Q,so i am wondering how photosythesis works and really what it is hopefully i can get back to you guys on that
L-Q,wacht this youtube com watch v=j0dt_te0xz4
L-Q,was metal once living
L-Q,were do the ants get woter from uder grawnd
L-Q,what animals live in the court yard
L-Q,what are ornamental grasses
L-Q,what can we do to be able to see air
L-Q,what can we do to see the air
L-Q,what can we infer the stuff that pushes the air on our faces on windy days
L-Q,what causes the poison ivy to interact with humans and create a rash
L-Q,what evidence do we have how air is invisboll
L-Q,what evidence dose the worm home so sandy
L-Q,what evidence is there that there are dangerous animals out in the wild near our area
L-Q,what type of trees have small red berries on it
L-Q,when i was out in the courtyard i saw a lot of moss my question is how it got there i need to understand
L-Q,when i was walking in the courtyard i was thinking about my theory what is the sciene behind the evolution of air
L-Q,where is the link
L-Q,why are worms and ants in dirt worms can move only in or near dirt and ants can come out of their ant hil
L-Q,why are you talking about ants on the photosynthesis page
L-Q,why can't peguins fly
L-Q,why did the weather get cold why did the wather sudenly get hot then get cold
L-Q,why do animals eat
L-Q,why do animals hide in the bushes in the wintor
L-Q,why do the anmolls hide in the bushes
L-Q,why do the apples fall from the trees and then rot
L-Q,why do the insects get into the bark into the tree
L-Q,why do things rotthings rot because when you peel a orange the air efects the orange
L-Q,why do you have to do a controlled fire when you can just cut the plants down
L-Q,why does moss provide a good home for insects
L-Q,i'm talking about the stem not the flower like a rose my theory is that it stings the predator trying to eat it but i think it's impossible i need to understand why does it have thorns do they sting do they do nothng at all are they worthless
L-Q,i need to understand how worms move in the soil my theory is that they move similarly to a snake they kind of move like slinking around in the soil
L-Q,i need to understand if animals live in our school cuortyard and i think animals do live in the court yard because there are alot of holes in one of the trees this theory cannot explain if animals live in the courtyard
L-Q,i need to understand if the grass hopper is living in the courtyard because there is some nutrients from the trees or if there are hidden food supplies there this theory cannot explain if there is somthing that is in the court yard that makes the grasshopper want to live in te courtyard
L-Q,i need to understand what would happen if you cut off a root from a tree will it die or will it still live or will the leaves fall off the tree my theory i think the roots carrie nutrients
L-Q,i need to understand why moss has different colors and what it means to have all these different colors my theory is maybe it means it is poisonousor it means that its a different type of moss
L-Q,i need to understand why snakes can slither wouldn't its tail be more efficent in the water i wounder if a snake addapted when it started living on land new information is that how can snakes eat somthing bigger than them wouldn't it take weeks for something that size to be diegested so i'm woundering if snakes go into hiding and have a small hibernation my theory is that mabey after alarge meal its normal to sleep to help diegest foods and liquids
L-Q,my theory my theory how do bee'shelp us human's how do bees help other living things how is pollination helpful what is pollination
L-Q,my theory is it wont grow and it will just fall down i need to understand if there is still sun will it grow
L-Q,my theory is mabye if they pertend to be deid on the berrys al the stink bugs will think he died and if they think it is deid no one will go on the berry and it can just keep sucking it i need to understand how they get so smart if that is the case
L-Q,my theory is that maybe some dirt was on the brick and the moss spores may have grown from the dirt i wonder if moss needs dirt to live i wonder what moss needs to live i think we should answer this question first
L-Q,my theory is that they are all over the berys because they are sucking the jucie out of the berys to eat i need to understand why some of them are not moving when they are on the berys
L-Q,my theory is that they would stilll walk but i need to understand how long a spider would live for would it live for a minute a few seconds an hour a day an average spider life new information some have 6 legs
L-Q,my theory is the beetle has 2 colors for camoflouge this theory cannot explain why the brown side has designs i need to understand why the beetle has 2 colors and designson the top
L-Q,my theory isthat i found out how decomposers get were they need to go they travel in the air like little particals in the dirt but a little diffrent i need to understand how the decomposers give use and animales rotten food like do they giv off like a smell to the food
L-Q,new information i read on world almanac that briophytes are actually a type of moss however i read on wikipedia that briophytes are a plant is it both i need to understand which is true or are both true why what makes something a plant or a moss briophytes don't grow seeds wak infobaselearning com plants seedlessplants diversityofmosses aspx qhl=bryophytes
L-Q,new information there are diffrent types of moss such asiron moss wich will only grow on thigs with heavy amounts of iron on it i need to understand how do moss get on things like on trees grass benches and the cement and on the door and the wall my theory i think that it was made by rain and old or dry grass
L-Q,putting our knowledge together i know from studying air that warm air rises but i need to understand why its cold in the mountain tops if heat rises my theory is that the warm air is even higher up than the peak of a mountain this theory cannot explain the constaint warm air rissing or dose it cool off before reaching the hight of a mountain again this theory cannot explain the wourld wide problem of gloabelwarming how dose the warm air rise high enough
L-Q,this theory cannot explain why the catipillar will go on the trees and leaves but instead it goes on walls of our courtyard and likes that type of ecosystem but i still don't understand why because if the other breed of catipillars do it the same kind as the one that was in our courtyard why do these only type of catipillar like this and not the trees and leaves i need to understand why a regular catipillar was liking the ecosystem of the wall why didn't it like the regular ecosystem that catipillars live in
L-Q,according to world book kids all living things need food and water to survive if something doesn't need food and water then it is not living this theory cannot explain if the sun is a living thing it doesn't need water or food does a thing need to be able to move in order to be living is there anything else a living thing might need
L-Q,ant houses are called anthills and they are made out of sand and maybe other things they are shaped like a tiny hill there is a hole at the top of the hill ants climb in and out of it it appears to act as a door i need to understand how such little ants can carry grains of sand and how do they make it stick i need to understand how do ants dig how do they make tunnels
L-Q,but if a female eats a sirtin thing they will be a queen and startes a new colnie i need to understand how she takes care of all of thosse babies when she did not take any worker ants
L-Q,"how do ant build ant hills my theory is that they use their back to carry dirt and have groups called a colony i need to understand how long do ant's take to build ant hills """
L-Q,how does moss have an impact on wild life in our court yard my theory i think moss is soft so it can be used as a resting place or making a nest
L-Q,i am wondering how roots work how does the water get in there what else might the tree need my theory is that plants may also need sun i need to understand what they need sun for and how they get it
L-Q,i belive that birds insect spiders and moss live in trees i need to understand what other things live in trees
L-Q,i have noticed how there are many apple trees im wondering what effectsrotting apples on the ground to happen i need to understand why there are rotting apples on the ground out of nowhere do animals and weather make this happen does time matter my theory i'm thinking rotting apples happen when insects go through eating the apple sometimes happens when it's finished the apple has less enerygy so time makes it rot
L-Q,i heard that posin ivy can make you very ichy there must be something in it i am wondering what is in the alergetic oil posin ivy gives how dose it interact with the human skin how come the body dose not like that oil is there something we can invent something to make it so you are not afected by posin ivy for a sertan amont of time
L-Q,i know that living things eat to grow bigger i can see that the fuzzy stuff is getting bigger and the fruit is shrinking this makes me think the fuzzy stuff is a living thing since the fruit is from a plant and i know that decomposers eat plants i think the fuzzy stuff on the fruit is a decomposer i need to understand where did the decomposer come from i need to understand how is this mini ecosystem like our larger ges courtyard ecosystem
L-Q,i know that the sun is bigger than all the plantes in the solarsystem it has molucuels that giving more than enough energy to power all life on earth i need to understand how sunlight afects the plants and trees by mixing with water and crbon dioxide
L-Q,i know that trees drop leaves onto the grass i wonder where those leaves go my theory is that trees can be a home for other living things i wonder what things live in our trees and why this theory cannot explain why those things choose to live in the tree
L-Q,i noticed that moss grows alot in places in trees on the ground and rocks missing link that moss grows in many different places i know trees ground and rocks have minerals does that help moss grow on those places missing link is that moss grows in many different places because it spreads when moss fully covers rocks or the ground
L-Q,i noticed that the leaves after they fall of the tree they turn a different color texture and look what happens to the leaves after they are fully different form does it get blown away by the wind or turn into compost
L-Q,i think that they build anthills by carreying the sand 1 by 1how many ants live in a arige anthill
L-Q,i was wondering how weather effects living and nonliving matter a better theory is how living and nonliving matter reacts to the different types of weather i need to understand what happens to the living and nonliving matter when its snowing or theres a tornado or say if there was a tsunami i want to know what happens
L-Q,i was wondering in the winter when tree leafs change color and fall i was wondering if poison ivy did that too because poison ivy is a leaf as well but maybe the poison in the poison ivy makes it stay alive in the winter but i'm not so sure
L-Q,i wondering if the risen why there is so many todes outside is because of the tadpoles in the buket pluse how fides them and how they live
L-Q,if you know whats going on inside an ant homehow do you know whats going on inside an ant home i think was going on is they are gathering foodbecause the cold winter is coming i know this because i mostly seeants cralwing outside picking up leaves for food
L-Q,in my new information i learned most ants cant have babys but one can so thats the queen but it i also learned that when a queen dies the collney dies i need to understand how this gose with a ant eating the right food
L-Q,is moss a plant or a fungus my theory is that it is a fungus but i am unsure and will update you when i have done further researchyour friend sienna
L-Q,my theory about moss is that if moss grows and livesthen shuolden't it grow on every living thing in the courtyard i saw it was only on trees and the dirt but why was the moss on the dirt dirt isnonliving
L-Q,my wondering is ifbirds bats dragonflies frogs and spiderseat mosquitoes will they get the disease ifthey get the dieaseses they would die and they will eventually will go inxtinctand there will no mosquito feeders then there will be alot of mosquitoes and they alot of people will get the diseases and alot mamals will die
L-Q,this theroy i cannot explain but why do diffrent spiders have diffrent behaviors is it just that they react to certian things in a certian way or what
L-Q,what evidence do we have to prove why we need air and why fish don't fish might have some kind part in their body to help them survive in water with no air it might be the gills or maybe their heart has some kind of organ that gives them air
L-Q,what if the big tree by the school in the court yard fell down what would happen would someone get hurt would we evacute the school or just the class that the tree fell down on would the whole school just leave or what
L-Q,why do birds have feathers even if they cant fly i need to understand if pengiuns cant fly why do they need feathers wouldn't they be better of if they had thick fur like mammal
L-Q,why does poison ivy spread does when somebody step in it does it travel from them to other places or does it jut grow unless conained because it is an invasive species
L-Q,why is soil thick and black why is ther dark forset soil and sandy soil and clay soil
L-R,code click link livescience com 51720photosynthesis html code code m link livescience com 51720photosynthesis html code code e link livescience com 51720photosynthesis html code code plz link livescience com 51720photosynthesis html or dont code
L-R,1 image kf6 rit albany edu attachments 5b87586745b8a02554df72de 5bad7663502a7223616cc23b 1 tree jpgusually trees i see outside are like picture one iwent outside and saw different tree that looked like picture two2 image kf6 rit albany edu attachments 5b87586745b8a02554df72de 5bad802e502a7223616cc24e 1 snakeliketreebark jpgold trees have different barks may be because when they get old they have wrikles like old people's skin young trees have no wrinkles like young people
L-R,also bryophyte is a small green plant moss and it does not grow flowers eitherseeds google com search ei=vzcyw5ikkksw_qbtkabicq&amp q=bryophytes+evo
